Home_Team,Away_Team,Actual_Total,Closing_Total,Error,Abs_Error
Evansville,Lindenwood,138,113.0,-25.0,25.0
Georgia Southern,UNC Wilmington,159,127.0,-32.0,32.0
Incarnate Word,St. Edward's,106,110.2,4.200000000000003,4.200000000000003
Louisiana Tech,Alcorn State,96,126.5,30.5,30.5
Ohio State,UCLA,127,140.0,13.0,13.0
Rice,Prairie View,144,117.1,-26.900000000000006,26.900000000000006
Sam Houston,UT Arlington,141,139.1,-1.9000000000000057,1.9000000000000057
Samford,Belmont,192,150.1,-41.900000000000006,41.900000000000006
St. John's (NY),Fordham,132,145.0,13.0,13.0
Tulsa,Missouri State,145,133.1,-11.900000000000006,11.900000000000006
Western Kentucky,Austin Peay,129,132.7,3.6999999999999886,3.6999999999999886
Appalachian State,Gardner-Webb,139,136.0,-3.0,3.0
Bellarmine,Evansville,131,117.4,-13.599999999999994,13.599999999999994
BYU,Idaho State,155,137.1,-17.900000000000006,17.900000000000006
Cal State Bakersfield,Pepperdine,140,120.5,-19.5,19.5
Delaware,Rhode Island,123,128.5,5.5,5.5
Iowa,Florida A&M,140,132.8,-7.199999999999989,7.199999999999989
New Mexico State,Utah Valley,109,122.6,13.599999999999994,13.599999999999994
Northern Arizona,Southern Utah,150,120.5,-29.5,29.5
South Florida,Loyola (IL),141,121.9,-19.099999999999994,19.099999999999994
Tennessee Tech,North Alabama,137,113.4,-23.599999999999994,23.599999999999994
Utah,Utah Valley,138,143.4,5.400000000000006,5.400000000000006
Virginia Tech,Vermont,124,140.2,16.19999999999999,16.19999999999999
Wagner,Maryland-Eastern Shore,122,105.1,-16.900000000000006,16.900000000000006
Washington,Saint Mary's,96,140.2,44.19999999999999,44.19999999999999
Fresno State,Sacramento State,115,113.1,-1.9000000000000057,1.9000000000000057
Georgia,High Point,124,143.4,19.400000000000006,19.400000000000006
Green Bay,Saint Louis,141,123.2,-17.799999999999997,17.799999999999997
Kansas,Central Arkansas,117,133.6,16.599999999999994,16.599999999999994
Portland State,San Francisco,137,136.0,-1.0,1.0
UT Arlington,Air Force,149,126.6,-22.400000000000006,22.400000000000006
Arkansas,Lipscomb,135,138.8,3.8000000000000114,3.8000000000000114
UMass,West Virginia,166,136.1,-29.900000000000006,29.900000000000006
South Carolina,Charleston Southern,142,114.8,-27.200000000000003,27.200000000000003
St. John's (NY),Villanova,97,152.2,55.19999999999999,55.19999999999999
Ole Miss,California,166,138.1,-27.900000000000006,27.900000000000006
Iona,St. Joseph's,141,117.2,-23.799999999999997,23.799999999999997
Marshall,UNC Greensboro,137,128.0,-9.0,9.0
Richmond,Charlotte,120,133.6,13.599999999999994,13.599999999999994
UNLV,Saint Mary's,136,133.1,-2.9000000000000057,2.9000000000000057
Texas Tech,Vanderbilt,130,137.9,7.900000000000006,7.900000000000006
Wichita State,Southern Illinois,137,131.6,-5.400000000000006,5.400000000000006
Xavier,Winthrop,134,142.3,8.300000000000011,8.300000000000011
Alabama A&M,Chattanooga,160,124.6,-35.400000000000006,35.400000000000006
Florida State,SMU,125,148.7,23.69999999999999,23.69999999999999
Houston Christian,Champion Christian,179,116.8,-62.2,62.2
Long Beach State,Pacific,176,118.9,-57.099999999999994,57.099999999999994
North Carolina A&T,Texas Southern,164,112.7,-51.3,51.3
Cal Poly,Montana,132,115.6,-16.400000000000006,16.400000000000006
Utah Tech,North Dakota,141,122.5,-18.5,18.5
Grand Canyon,Portland,154,134.2,-19.80000000000001,19.80000000000001
Utah State,Northern Colorado,132,142.2,10.199999999999989,10.199999999999989
TCU,Arizona State,138,148.0,10.0,10.0
Purdue,Jacksonville,157,142.8,-14.199999999999989,14.199999999999989
UCLA,Hawaii,131,129.6,-1.4000000000000057,1.4000000000000057
Houston,Texas State,109,129.7,20.69999999999999,20.69999999999999
Iowa,Loyola (IL),167,128.5,-38.5,38.5
Long Beach State,USC,162,141.4,-20.599999999999994,20.599999999999994
Colorado,Northern Colorado,134,130.6,-3.4000000000000057,3.4000000000000057
Tennessee,Tarleton State,111,131.3,20.30000000000001,20.30000000000001
Louisville,Kentucky,171,129.6,-41.400000000000006,41.400000000000006
Baylor,South Florida,123,150.2,27.19999999999999,27.19999999999999
Utah,Weber State,125,141.9,16.900000000000006,16.900000000000006
Notre Dame,Western Michigan,131,124.0,-7.0,7.0
Virginia Tech,William & Mary,119,129.5,10.5,10.5
Marquette,Bucknell,106,139.0,33.0,33.0
Creighton,South Dakota State,104,148.2,44.19999999999999,44.19999999999999
Akron,Bellarmine,153,120.8,-32.2,32.2
UCF,Florida A&M,125,128.3,3.3000000000000114,3.3000000000000114
Cornell,Marist,135,133.5,-1.5,1.5
Dartmouth,Lafayette,112,106.0,-6.0,6.0
Eastern Michigan,Hampton,141,107.9,-33.099999999999994,33.099999999999994
Furman,South Carolina State,110,126.9,16.900000000000006,16.900000000000006
Indiana,North Alabama,149,133.2,-15.800000000000011,15.800000000000011
Michigan State,Stony Brook,154,141.5,-12.5,12.5
Monmouth,Manhattan,148,117.4,-30.599999999999994,30.599999999999994
Oakland,Miami (OH),134,127.2,-6.799999999999997,6.799999999999997
Oregon State,Texas Tech,142,139.6,-2.4000000000000057,2.4000000000000057
Rhode Island,Le Moyne,150,121.3,-28.700000000000003,28.700000000000003
Temple,Northwestern,140,118.3,-21.700000000000003,21.700000000000003
Wake Forest,Presbyterian,159,137.9,-21.099999999999994,21.099999999999994
Arkansas-Pine Bluff,Ole Miss,109,126.4,17.400000000000006,17.400000000000006
Duquesne,Little Rock,115,134.8,19.80000000000001,19.80000000000001
UIC,Incarnate Word,133,118.4,-14.599999999999994,14.599999999999994
Illinois State,Southeast Missouri State,149,112.8,-36.2,36.2
Missouri State,Western Kentucky,137,141.2,4.199999999999989,4.199999999999989
Northern Illinois,Northern Iowa,139,126.1,-12.900000000000006,12.900000000000006
South Alabama,Alabama A&M,150,120.8,-29.200000000000003,29.200000000000003
Southeast Missouri State,Evansville,118,115.5,-2.5,2.5
Tulane,Maine,125,131.6,6.599999999999994,6.599999999999994
Wisconsin,Eastern Illinois,140,131.8,-8.199999999999989,8.199999999999989
BYU,Nevada,131,155.9,24.900000000000006,24.900000000000006
Denver,Saint Mary's,117,124.9,7.900000000000006,7.900000000000006
Oregon,Kent State,154,127.4,-26.599999999999994,26.599999999999994
Oregon State,Idaho State,133,121.0,-12.0,12.0
Syracuse,Saint Francis (PA),128,148.8,20.80000000000001,20.80000000000001
Arkansas,UIC,124,136.4,12.400000000000006,12.400000000000006
Florida Atlantic,San Diego State,123,153.4,30.400000000000006,30.400000000000006
Kentucky,Lipscomb,167,130.1,-36.900000000000006,36.900000000000006
New Hampshire,Wagner,125,117.5,-7.5,7.5
Sacred Heart,Dartmouth,124,111.4,-12.599999999999994,12.599999999999994
Youngstown State,Canisius,124,127.3,3.299999999999997,3.299999999999997
Appalachian State,Mercer,159,132.5,-26.5,26.5
Ball State,Georgia,103,132.6,29.599999999999994,29.599999999999994
Charleston Southern,Kentucky Christian,182,119.5,-62.5,62.5
College of Charleston,Radford,124,114.2,-9.799999999999997,9.799999999999997
FDU,UNLV,130,129.7,-0.30000000000001137,0.30000000000001137
Fordham,Central Connecticut,162,124.4,-37.599999999999994,37.599999999999994
George Washington,Stonehill,101,114.6,13.599999999999994,13.599999999999994
George Washington,Stonehill,101,114.6,13.599999999999994,13.599999999999994
Howard,Hofstra,107,127.0,20.0,20.0
La Salle,Villanova,134,134.9,0.9000000000000057,0.9000000000000057
LIU,Manhattan,121,108.5,-12.5,12.5
Wake Forest,Marshall,125,142.7,17.69999999999999,17.69999999999999
Yale,St. John's (NY),131,148.5,17.5,17.5
Butler,Ohio,118,141.4,23.400000000000006,23.400000000000006
Colgate,St. Bonaventure,103,133.3,30.30000000000001,30.30000000000001
Detroit Mercy,Florida A&M,138,104.6,-33.400000000000006,33.400000000000006
East Carolina,Charleston Southern,121,117.2,-3.799999999999997,3.799999999999997
Illinois,UTEP,152,126.8,-25.200000000000003,25.200000000000003
Iona,Stony Brook,120,126.3,6.299999999999997,6.299999999999997
Kennesaw State,Providence,104,140.9,36.900000000000006,36.900000000000006
Mercer,Thomas University,173,123.3,-49.7,49.7
New Mexico State,Troy,147,127.1,-19.900000000000006,19.900000000000006
North Dakota,Drake,168,136.2,-31.80000000000001,31.80000000000001
St. Joseph's,UAB,120,125.3,5.299999999999997,5.299999999999997
Charlotte,Davidson,139,129.4,-9.599999999999994,9.599999999999994
Cincinnati,Siena,122,124.6,2.5999999999999943,2.5999999999999943
Delaware State,Delaware,135,124.4,-10.599999999999994,10.599999999999994
George Washington,Alcorn State,154,122.3,-31.700000000000003,31.700000000000003
Harvard,Holy Cross,146,112.3,-33.7,33.7
Lafayette,Quinnipiac,138,122.1,-15.900000000000006,15.900000000000006
UNC Asheville,UNC Greensboro,143,129.4,-13.599999999999994,13.599999999999994
UNC Wilmington,North Carolina Central,135,126.2,-8.799999999999997,8.799999999999997
Sacramento State,Cal Poly,127,105.3,-21.700000000000003,21.700000000000003
South Alabama,Louisiana Tech,102,131.9,29.900000000000006,29.900000000000006
SMU,Air Force,119,127.3,8.299999999999997,8.299999999999997
Texas Tech,UT Arlington,143,148.6,5.599999999999994,5.599999999999994
West Virginia,Niagara,155,126.9,-28.099999999999994,28.099999999999994
Youngstown State,Navy,140,122.2,-17.799999999999997,17.799999999999997
Little Rock,Jacksonville State,150,125.2,-24.799999999999997,24.799999999999997
Austin Peay,Stephen F. Austin,122,125.0,3.0,3.0
Drexel,Cleveland State,128,128.4,0.4000000000000057,0.4000000000000057
Presbyterian,Eastern Washington,143,128.5,-14.5,14.5
Temple,Nevada,136,138.5,2.5,2.5
Air Force,Northern Colorado,162,120.0,-42.0,42.0
Cal State Northridge,Loyola Marymount,151,137.0,-14.0,14.0
Minnesota,Lindenwood,145,121.0,-24.0,24.0
Oregon,Oklahoma State,133,131.8,-1.1999999999999886,1.1999999999999886
Southern Utah,Northern Arizona,151,120.5,-30.5,30.5
Wyoming,Wright State,132,135.0,3.0,3.0
UC-San Diego,Montana,135,129.6,-5.400000000000006,5.400000000000006
Old Dominion,TCU,198,139.3,-58.69999999999999,58.69999999999999
Virginia Tech,American,132,128.6,-3.4000000000000057,3.4000000000000057
Akron,Gardner-Webb,184,131.4,-52.599999999999994,52.599999999999994
Boston College,Lehigh,154,135.1,-18.900000000000006,18.900000000000006
Cleveland State,Western Michigan,167,121.7,-45.3,45.3
Ohio State,New Orleans,114,131.0,17.0,17.0
Rhode Island,New Hampshire,152,128.5,-23.5,23.5
Virginia,Fordham,138,140.0,2.0,2.0
Appalachian State,UNC Asheville,139,137.1,-1.9000000000000057,1.9000000000000057
Arkansas,Abilene Christian,156,136.0,-20.0,20.0
Central Michigan,Detroit Mercy,138,108.2,-29.799999999999997,29.799999999999997
Coastal Carolina,North Carolina A&T,167,110.5,-56.5,56.5
College of Charleston,St. Joseph's,171,111.8,-59.2,59.2
Colorado,Utah Tech,169,127.1,-41.900000000000006,41.900000000000006
Davidson,USC Upstate,121,124.5,3.5,3.5
FDU,Fairfield,161,124.4,-36.599999999999994,36.599999999999994
Florida Gulf Coast,Southern Miss,140,119.7,-20.299999999999997,20.299999999999997
Green Bay,Milwaukee Engineering,125,122.6,-2.4000000000000057,2.4000000000000057
Hampton,St. Peter's,127,110.7,-16.299999999999997,16.299999999999997
High Point,Campbell,95,126.0,31.0,31.0
Iona,Colgate,150,126.6,-23.400000000000006,23.400000000000006
Marshall,UNC Wilmington,147,130.5,-16.5,16.5
Norfolk State,South Dakota State,149,128.4,-20.599999999999994,20.599999999999994
North Alabama,Tennessee Tech,145,113.4,-31.599999999999994,31.599999999999994
Penn State,Le Moyne,127,132.0,5.0,5.0
Pepperdine,William & Mary,130,116.4,-13.599999999999994,13.599999999999994
Richmond,Buffalo,138,124.0,-14.0,14.0
Richmond,Chattanooga,124,137.0,13.0,13.0
San Diego,Boise State,116,139.1,23.099999999999994,23.099999999999994
Syracuse,Niagara,154,134.8,-19.19999999999999,19.19999999999999
Texas Southern,Samford,152,137.4,-14.599999999999994,14.599999999999994
Troy,Eastern Kentucky,169,133.6,-35.400000000000006,35.400000000000006
Iowa State,Eastern Illinois,128,137.8,9.800000000000011,9.800000000000011
Kansas State,Wichita State,129,139.6,10.599999999999994,10.599999999999994
Miami (FL),Stonehill,156,121.5,-34.5,34.5
Minnesota,Ball State,143,130.7,-12.300000000000011,12.300000000000011
Missouri,Kansas City,127,127.3,0.29999999999999716,0.29999999999999716
UTSA,Army,116,111.7,-4.299999999999997,4.299999999999997
Utah Valley,Sam Houston,142,132.1,-9.900000000000006,9.900000000000006
Western Illinois,Cornell (IA),171,130.8,-40.19999999999999,40.19999999999999
Coastal Carolina,Michigan State,171,135.4,-35.599999999999994,35.599999999999994
LSU,Lamar,153,136.3,-16.69999999999999,16.69999999999999
UMass,Georgia Tech,143,136.9,-6.099999999999994,6.099999999999994
Montana State,North Texas,129,130.1,1.0999999999999943,1.0999999999999943
San Diego State,Stanford,134,148.8,14.800000000000011,14.800000000000011
San Diego State,Stanford,134,148.8,14.800000000000011,14.800000000000011
UTEP,Wyoming,145,132.0,-13.0,13.0
Washington,Eastern Washington,139,147.0,8.0,8.0
Cal Poly,Omaha,119,111.9,-7.099999999999994,7.099999999999994
UNLV,Hofstra,130,137.4,7.400000000000006,7.400000000000006
Saint Mary's,Northern Kentucky,148,126.7,-21.299999999999997,21.299999999999997
San Diego,South Dakota,135,120.4,-14.599999999999994,14.599999999999994
Washington State,Boise State,127,148.0,21.0,21.0
Hawaii,Portland,125,121.7,-3.299999999999997,3.299999999999997
Virginia,NC State,133,130.6,-2.4000000000000057,2.4000000000000057
Virginia,NC State,133,130.6,-2.4000000000000057,2.4000000000000057
Stanford,Arizona,182,160.4,-21.599999999999994,21.599999999999994
Stanford,Morgan State,136,128.5,-7.5,7.5
Oklahoma,Monmouth,128,138.9,10.900000000000006,10.900000000000006
Syracuse,Notre Dame,167,140.6,-26.400000000000006,26.400000000000006
Syracuse,Notre Dame,167,140.6,-26.400000000000006,26.400000000000006
Virginia Tech,Pitt,132,149.8,17.80000000000001,17.80000000000001
UConn,Marquette,159,168.6,9.599999999999994,9.599999999999994
UConn,Marquette,159,168.6,9.599999999999994,9.599999999999994
Indiana,Illinois,148,132.1,-15.900000000000006,15.900000000000006
Miami (FL),Louisville,149,137.7,-11.300000000000011,11.300000000000011
Miami (FL),Louisville,149,137.7,-11.300000000000011,11.300000000000011
Florida State,Wake Forest,134,154.4,20.400000000000006,20.400000000000006
UNC,Clemson,158,140.5,-17.5,17.5
Ole Miss,Bryant,173,139.7,-33.30000000000001,33.30000000000001
Texas A&M,East Texas A&M,150,108.1,-41.900000000000006,41.900000000000006
Texas A&M,East Texas A&M,150,108.1,-41.900000000000006,41.900000000000006
Vanderbilt,Radford,133,120.1,-12.900000000000006,12.900000000000006
Robert Morris,Wright State,157,126.3,-30.700000000000003,30.700000000000003
Robert Morris,Wright State,157,126.3,-30.700000000000003,30.700000000000003
Youngstown State,IU Indianapolis,114,116.3,2.299999999999997,2.299999999999997
Youngstown State,IU Indianapolis,114,116.3,2.299999999999997,2.299999999999997
Furman,North Carolina Central,136,127.9,-8.099999999999994,8.099999999999994
Green Bay,Robert Morris,139,115.3,-23.700000000000003,23.700000000000003
Iowa State,New Hampshire,155,147.9,-7.099999999999994,7.099999999999994
Kentucky,Samford,131,140.9,9.900000000000006,9.900000000000006
Lindenwood,Southern Indiana,139,105.3,-33.7,33.7
NJIT,LIU,112,107.3,-4.700000000000003,4.700000000000003
Sacred Heart,Mercy,114,110.5,-3.5,3.5
Arkansas,Incarnate Word,115,126.6,11.599999999999994,11.599999999999994
Colorado,Washington State,141,138.8,-2.1999999999999886,2.1999999999999886
Delaware,Harvard,146,126.6,-19.400000000000006,19.400000000000006
Duke,Boston College,155,154.0,-1.0,1.0
Hofstra,Manhattan,98,121.2,23.200000000000003,23.200000000000003
Purdue Fort Wayne,Detroit Mercy,147,119.3,-27.700000000000003,27.700000000000003
IU Indianapolis,Cleveland State,163,111.1,-51.900000000000006,51.900000000000006
Le Moyne,Princeton,121,128.6,7.599999999999994,7.599999999999994
Liberty,Tennessee,145,128.3,-16.69999999999999,16.69999999999999
Longwood,Norfolk State,135,125.8,-9.200000000000003,9.200000000000003
McNeese State,Arkansas-Pine Bluff,190,129.5,-60.5,60.5
Nebraska,Maryland,168,150.0,-18.0,18.0
North Dakota,South Dakota State,127,128.2,1.1999999999999886,1.1999999999999886
North Dakota,South Dakota State,127,128.2,1.1999999999999886,1.1999999999999886
Southeast Missouri State,Morehead State,125,117.9,-7.099999999999994,7.099999999999994
Troy,Georgia State,179,132.6,-46.400000000000006,46.400000000000006
Youngstown State,Oakland,169,135.3,-33.69999999999999,33.69999999999999
Alabama,Mississippi Valley State,117,104.8,-12.200000000000003,12.200000000000003
Auburn,North Alabama,137,147.9,10.900000000000006,10.900000000000006
Milwaukee,Wright State,174,134.1,-39.900000000000006,39.900000000000006
Kansas City,St. Thomas,123,123.7,0.7000000000000028,0.7000000000000028
Omaha,South Dakota,148,117.0,-31.0,31.0
Oklahoma State,South Carolina State,156,127.1,-28.900000000000006,28.900000000000006
Oral Roberts,Denver,159,121.7,-37.3,37.3
South Dakota,Omaha,118,117.0,-1.0,1.0
South Dakota State,North Dakota,141,128.2,-12.800000000000011,12.800000000000011
South Dakota State,North Dakota,141,128.2,-12.800000000000011,12.800000000000011
St. Thomas,Kansas City,133,123.7,-9.299999999999997,9.299999999999997
Arizona,Seattle,141,157.1,16.099999999999994,16.099999999999994
Montana State,Weber State,100,127.4,27.400000000000006,27.400000000000006
Montana,Idaho State,121,121.1,0.09999999999999432,0.09999999999999432
Denver,Oral Roberts,175,121.7,-53.3,53.3
DePaul,Georgetown,128,120.5,-7.5,7.5
DePaul,Georgetown,128,120.5,-7.5,7.5
Oregon State,Oregon,103,127.5,24.5,24.5
Pacific,Columbia,168,112.9,-55.099999999999994,55.099999999999994
NJIT,Morgan State,122,109.1,-12.900000000000006,12.900000000000006
Utah,Washington,185,156.3,-28.69999999999999,28.69999999999999
California,Arizona State,140,138.8,-1.1999999999999886,1.1999999999999886
Purdue,Illinois,161,144.9,-16.099999999999994,16.099999999999994
UCLA,Oregon,124,129.7,5.699999999999989,5.699999999999989
Butler,UConn,169,161.1,-7.900000000000006,7.900000000000006
Rutgers,Iowa,172,150.0,-22.0,22.0
Arizona,Colorado,149,153.8,4.800000000000011,4.800000000000011
Stanford,Washington State,139,145.1,6.099999999999994,6.099999999999994
USC,Oregon State,110,136.0,26.0,26.0
Arizona State,Utah,99,147.8,48.80000000000001,48.80000000000001
Northwestern,Ohio State,150,129.6,-20.400000000000006,20.400000000000006
Drexel,Hampton,129,120.3,-8.700000000000003,8.700000000000003
Manhattan,Niagara,148,113.5,-34.5,34.5
Monmouth,William & Mary,136,118.1,-17.900000000000006,17.900000000000006
Stony Brook,Campbell,116,120.9,4.900000000000006,4.900000000000006
Stony Brook,Campbell,116,120.9,4.900000000000006,4.900000000000006
North Carolina A&T,College of Charleston,121,108.2,-12.799999999999997,12.799999999999997
Elon,Towson,111,117.7,6.700000000000003,6.700000000000003
Hofstra,UNC Wilmington,136,133.2,-2.8000000000000114,2.8000000000000114
Mount St. Mary's,Canisius,143,121.2,-21.799999999999997,21.799999999999997
Northeastern,Delaware,159,124.0,-35.0,35.0
Northern Kentucky,Green Bay,142,122.4,-19.599999999999994,19.599999999999994
Northern Kentucky,Green Bay,142,122.4,-19.599999999999994,19.599999999999994
Quinnipiac,Rider,172,130.7,-41.30000000000001,41.30000000000001
St. Peter's,Iona,126,117.2,-8.799999999999997,8.799999999999997
Siena,Fairfield,162,113.9,-48.099999999999994,48.099999999999994
Toledo,Miami (OH),132,129.2,-2.8000000000000114,2.8000000000000114
Wright State,Milwaukee,147,134.1,-12.900000000000006,12.900000000000006
Wright State,Milwaukee,147,134.1,-12.900000000000006,12.900000000000006
Akron,Bowling Green State,150,122.4,-27.599999999999994,27.599999999999994
California,Washington,127,147.2,20.19999999999999,20.19999999999999
San Jose State,Boise State,147,134.3,-12.699999999999989,12.699999999999989
Purdue,Iowa,167,164.9,-2.0999999999999943,2.0999999999999943
UCF,Kansas,125,153.6,28.599999999999994,28.599999999999994
Kansas,Baylor,153,157.1,4.099999999999994,4.099999999999994
Xavier,UConn,155,165.2,10.199999999999989,10.199999999999989
Xavier,UConn,155,165.2,10.199999999999989,10.199999999999989
Mississippi State,Tennessee,149,106.2,-42.8,42.8
NC State,UNC,121,119.5,-1.5,1.5
TCU,Oklahoma,151,153.8,2.8000000000000114,2.8000000000000114
Texas,TCU,132,138.7,6.699999999999989,6.699999999999989
Marquette,Butler,131,157.4,26.400000000000006,26.400000000000006
Kansas State,Oklahoma,131,148.4,17.400000000000006,17.400000000000006
Kansas State,Oklahoma,131,148.4,17.400000000000006,17.400000000000006
Memphis,UTSA,208,140.0,-68.0,68.0
UConn,Providence,126,160.6,34.599999999999994,34.599999999999994
Indiana,Penn State,142,146.7,4.699999999999989,4.699999999999989
Ohio State,Wisconsin,131,150.6,19.599999999999994,19.599999999999994
Virginia Tech,Clemson,159,152.2,-6.800000000000011,6.800000000000011
Creighton,Butler,142,155.6,13.599999999999994,13.599999999999994
Iowa State,West Virginia,138,150.1,12.099999999999994,12.099999999999994
Iowa State,West Virginia,138,150.1,12.099999999999994,12.099999999999994
UNLV,San Jose State,146,129.8,-16.19999999999999,16.19999999999999
Akron,Central Michigan,132,124.0,-8.0,8.0
Bowling Green State,Eastern Michigan,126,109.0,-17.0,17.0
Charleston Southern,Gardner-Webb,144,120.4,-23.599999999999994,23.599999999999994
Charleston Southern,Gardner-Webb,144,120.4,-23.599999999999994,23.599999999999994
Florida Atlantic,UTSA,133,140.3,7.300000000000011,7.300000000000011
George Washington,Duquesne,125,135.1,10.099999999999994,10.099999999999994
Richmond,UMass,144,139.3,-4.699999999999989,4.699999999999989
Richmond,UMass,144,139.3,-4.699999999999989,4.699999999999989
St. John's (NY),Providence,148,154.8,6.800000000000011,6.800000000000011
St. John's (NY),Providence,148,154.8,6.800000000000011,6.800000000000011
Temple,East Carolina,135,124.2,-10.799999999999997,10.799999999999997
VCU,Fordham,111,135.2,24.19999999999999,24.19999999999999
Wofford,Mercer,147,122.8,-24.200000000000003,24.200000000000003
Wofford,Mercer,147,122.8,-24.200000000000003,24.200000000000003
Belmont,Illinois State,127,132.5,5.5,5.5
Bradley,Evansville,136,135.7,-0.30000000000001137,0.30000000000001137
Drake,Indiana State,167,155.7,-11.300000000000011,11.300000000000011
Drake,Indiana State,167,155.7,-11.300000000000011,11.300000000000011
Houston,BYU,148,147.2,-0.8000000000000114,0.8000000000000114
Missouri State,Murray State,130,129.1,-0.9000000000000057,0.9000000000000057
Missouri State,Murray State,130,129.1,-0.9000000000000057,0.9000000000000057
Saint Louis,St. Joseph's,173,120.6,-52.400000000000006,52.400000000000006
Sam Houston,Western Kentucky,152,141.4,-10.599999999999994,10.599999999999994
Valparaiso,Southern Illinois,145,123.7,-21.299999999999997,21.299999999999997
Wisconsin,Northwestern,143,131.8,-11.199999999999989,11.199999999999989
New Mexico,Utah State,138,133.8,-4.199999999999989,4.199999999999989
Wyoming,San Diego State,127,142.2,15.199999999999989,15.199999999999989
American,Boston University,178,110.9,-67.1,67.1
IU Indianapolis,Green Bay,126,106.5,-19.5,19.5
Navy,Holy Cross,123,104.5,-18.5,18.5
Ball State,Buffalo,129,112.7,-16.299999999999997,16.299999999999997
Bucknell,Lehigh,132,119.5,-12.5,12.5
Cincinnati,UCF,127,150.8,23.80000000000001,23.80000000000001
Coastal Carolina,Old Dominion,128,119.0,-9.0,9.0
East Carolina,UAB,137,130.8,-6.199999999999989,6.199999999999989
Lafayette,Colgate,104,119.3,15.299999999999997,15.299999999999997
Lafayette,Colgate,104,119.3,15.299999999999997,15.299999999999997
UNC Asheville,High Point,114,135.7,21.69999999999999,21.69999999999999
Penn State,Northwestern,148,129.5,-18.5,18.5
Troy,Louisiana,134,137.3,3.3000000000000114,3.3000000000000114
Winthrop,Presbyterian,102,123.6,21.599999999999994,21.599999999999994
Youngstown State,Purdue Fort Wayne,178,137.6,-40.400000000000006,40.400000000000006
Boston University,American,140,110.9,-29.099999999999994,29.099999999999994
Charlotte,Tulsa,160,129.7,-30.30000000000001,30.30000000000001
Chattanooga,Mercer,123,127.6,4.599999999999994,4.599999999999994
Cleveland State,Detroit Mercy,127,114.0,-13.0,13.0
Colgate,Lafayette,133,119.3,-13.700000000000003,13.700000000000003
FDU,Chicago State,149,114.5,-34.5,34.5
Furman,The Citadel,150,126.7,-23.299999999999997,23.299999999999997
Gardner-Webb,Charleston Southern,160,120.4,-39.599999999999994,39.599999999999994
Gardner-Webb,Charleston Southern,160,120.4,-39.599999999999994,39.599999999999994
George Mason,Davidson,120,132.9,12.900000000000006,12.900000000000006
High Point,UNC Asheville,163,135.7,-27.30000000000001,27.30000000000001
Holy Cross,Navy,150,104.5,-45.5,45.5
Holy Cross,Navy,150,104.5,-45.5,45.5
Illinois State,Southern Illinois,119,125.5,6.5,6.5
Purdue Fort Wayne,Oakland,138,135.6,-2.4000000000000057,2.4000000000000057
Purdue Fort Wayne,Oakland,138,135.6,-2.4000000000000057,2.4000000000000057
Jacksonville State,Liberty,141,124.8,-16.200000000000003,16.200000000000003
Kennesaw State,Stetson,158,127.0,-31.0,31.0
Lehigh,Bucknell,166,119.5,-46.5,46.5
Lehigh,Bucknell,166,119.5,-46.5,46.5
Liberty,Jacksonville State,112,124.8,12.799999999999997,12.799999999999997
Louisiana Tech,Middle Tennessee,125,126.5,1.5,1.5
Loyola (IL),Rhode Island,117,113.6,-3.4000000000000057,3.4000000000000057
Marshall,Georgia Southern,153,124.8,-28.200000000000003,28.200000000000003
UMass,La Salle,146,131.1,-14.900000000000006,14.900000000000006
Miami (FL),Louisville,151,137.7,-13.300000000000011,13.300000000000011
Miami (FL),Louisville,151,137.7,-13.300000000000011,13.300000000000011
Miami (OH),Kent State,107,124.2,17.200000000000003,17.200000000000003
Oakland,Northern Kentucky,135,130.9,-4.099999999999994,4.099999999999994
Oakland,Northern Kentucky,135,130.9,-4.099999999999994,4.099999999999994
Ohio,Northern Illinois,129,124.5,-4.5,4.5
Oklahoma State,Texas Tech,129,144.2,15.199999999999989,15.199999999999989
Oklahoma State,Texas Tech,129,144.2,15.199999999999989,15.199999999999989
Presbyterian,Winthrop,152,123.6,-28.400000000000006,28.400000000000006
Queens (NC),Florida Gulf Coast,153,122.3,-30.700000000000003,30.700000000000003
Radford,Longwood,123,122.8,-0.20000000000000284,0.20000000000000284
Radford,Longwood,123,122.8,-0.20000000000000284,0.20000000000000284
Robert Morris,Wright State,177,126.3,-50.7,50.7
Robert Morris,Wright State,177,126.3,-50.7,50.7
South Florida,Tulsa,120,138.8,18.80000000000001,18.80000000000001
South Florida,Tulsa,120,138.8,18.80000000000001,18.80000000000001
St. Bonaventure,La Salle,146,130.8,-15.199999999999989,15.199999999999989
Toledo,Western Michigan,137,127.1,-9.900000000000006,9.900000000000006
Toledo,Western Michigan,137,127.1,-9.900000000000006,9.900000000000006
Villanova,Georgetown,104,135.0,31.0,31.0
Western Kentucky,Sam Houston,136,141.4,5.400000000000006,5.400000000000006
Northern Iowa,UIC,126,132.3,6.300000000000011,6.300000000000011
Fresno State,Colorado State,116,134.7,18.69999999999999,18.69999999999999
Georgia,Arkansas,142,145.9,3.9000000000000057,3.9000000000000057
Ole Miss,Florida,188,129.8,-58.19999999999999,58.19999999999999
Ole Miss,Florida,188,129.8,-58.19999999999999,58.19999999999999
Nevada,Air Force,146,129.8,-16.19999999999999,16.19999999999999
Syracuse,Boston College,128,147.9,19.900000000000006,19.900000000000006
