game_id,home_team,away_team,closing_line,live_line,actual_total,threshold,movement,tier,bet_side,bet_total,bet_size,result,profit_loss,closing_error,regressed
977,West Virginia,Niagara,126.9,150.9,155,24,24.0,Max,UNDER,150.9,2.0,LOSS,-2.0,28.1,False
977,West Virginia,Niagara,126.9,154.9,155,28,28.0,Historic,UNDER,154.9,2.0,LOSS,-2.0,28.1,False
978,Youngstown State,Navy,122.2,134.2,140,12,12.0,Consider,UNDER,134.2,0.5,LOSS,-0.5,17.8,False
978,Youngstown State,Navy,122.2,138.2,140,16,16.0,Good,UNDER,138.2,1.0,LOSS,-1.0,17.8,False
979,Little Rock,Jacksonville State,125.2,137.2,150,12,12.0,Consider,UNDER,137.2,0.5,LOSS,-0.5,24.8,False
979,Little Rock,Jacksonville State,125.2,141.2,150,16,16.0,Good,UNDER,141.2,1.0,LOSS,-1.0,24.8,False
979,Little Rock,Jacksonville State,125.2,145.2,150,20,20.0,Strong,UNDER,145.2,1.5,LOSS,-1.5,24.8,False
979,Little Rock,Jacksonville State,125.2,149.2,150,24,24.0,Max,UNDER,149.2,2.0,LOSS,-2.0,24.8,False
982,Presbyterian,Eastern Washington,128.5,140.5,143,12,12.0,Consider,UNDER,140.5,0.5,LOSS,-0.5,14.5,False
984,Air Force,Northern Colorado,120.0,132.0,162,12,12.0,Consider,UNDER,132.0,0.5,LOSS,-0.5,42.0,False
984,Air Force,Northern Colorado,120.0,136.0,162,16,16.0,Good,UNDER,136.0,1.0,LOSS,-1.0,42.0,False
984,Air Force,Northern Colorado,120.0,140.0,162,20,20.0,Strong,UNDER,140.0,1.5,LOSS,-1.5,42.0,False
984,Air Force,Northern Colorado,120.0,144.0,162,24,24.0,Max,UNDER,144.0,2.0,LOSS,-2.0,42.0,False
984,Air Force,Northern Colorado,120.0,148.0,162,28,28.0,Historic,UNDER,148.0,2.0,LOSS,-2.0,42.0,False
985,Cal State Northridge,Loyola Marymount,137.0,149.0,151,12,12.0,Consider,UNDER,149.0,0.5,LOSS,-0.5,14.0,False
986,Minnesota,Lindenwood,121.0,133.0,145,12,12.0,Consider,UNDER,133.0,0.5,LOSS,-0.5,24.0,False
986,Minnesota,Lindenwood,121.0,137.0,145,16,16.0,Good,UNDER,137.0,1.0,LOSS,-1.0,24.0,False
986,Minnesota,Lindenwood,121.0,141.0,145,20,20.0,Strong,UNDER,141.0,1.5,LOSS,-1.5,24.0,False
986,Minnesota,Lindenwood,121.0,145.0,145,24,24.0,Max,UNDER,145.0,2.0,PUSH,0.0,24.0,False
988,Southern Utah,Northern Arizona,120.5,132.5,151,12,12.0,Consider,UNDER,132.5,0.5,LOSS,-0.5,30.5,False
988,Southern Utah,Northern Arizona,120.5,136.5,151,16,16.0,Good,UNDER,136.5,1.0,LOSS,-1.0,30.5,False
988,Southern Utah,Northern Arizona,120.5,140.5,151,20,20.0,Strong,UNDER,140.5,1.5,LOSS,-1.5,30.5,False
988,Southern Utah,Northern Arizona,120.5,144.5,151,24,24.0,Max,UNDER,144.5,2.0,LOSS,-2.0,30.5,False
988,Southern Utah,Northern Arizona,120.5,148.5,151,28,28.0,Historic,UNDER,148.5,2.0,LOSS,-2.0,30.5,False
991,Old Dominion,TCU,139.3,151.3,198,12,12.0,Consider,UNDER,151.3,0.5,LOSS,-0.5,58.7,False
991,Old Dominion,TCU,139.3,155.3,198,16,16.0,Good,UNDER,155.3,1.0,LOSS,-1.0,58.7,False
991,Old Dominion,TCU,139.3,159.3,198,20,20.0,Strong,UNDER,159.3,1.5,LOSS,-1.5,58.7,False
991,Old Dominion,TCU,139.3,163.3,198,24,24.0,Max,UNDER,163.3,2.0,LOSS,-2.0,58.7,False
991,Old Dominion,TCU,139.3,167.3,198,28,28.0,Historic,UNDER,167.3,2.0,LOSS,-2.0,58.7,False
993,Akron,Gardner-Webb,131.4,143.4,184,12,12.0,Consider,UNDER,143.4,0.5,LOSS,-0.5,52.6,False
993,Akron,Gardner-Webb,131.4,147.4,184,16,16.0,Good,UNDER,147.4,1.0,LOSS,-1.0,52.6,False
993,Akron,Gardner-Webb,131.4,151.4,184,20,20.0,Strong,UNDER,151.4,1.5,LOSS,-1.5,52.6,False
993,Akron,Gardner-Webb,131.4,155.4,184,24,24.0,Max,UNDER,155.4,2.0,LOSS,-2.0,52.6,False
993,Akron,Gardner-Webb,131.4,159.4,184,28,28.0,Historic,UNDER,159.4,2.0,LOSS,-2.0,52.6,False
994,Boston College,Lehigh,135.1,147.1,154,12,12.0,Consider,UNDER,147.1,0.5,LOSS,-0.5,18.9,False
994,Boston College,Lehigh,135.1,151.1,154,16,16.0,Good,UNDER,151.1,1.0,LOSS,-1.0,18.9,False
995,Cleveland State,Western Michigan,121.7,133.7,167,12,12.0,Consider,UNDER,133.7,0.5,LOSS,-0.5,45.3,False
995,Cleveland State,Western Michigan,121.7,137.7,167,16,16.0,Good,UNDER,137.7,1.0,LOSS,-1.0,45.3,False
995,Cleveland State,Western Michigan,121.7,141.7,167,20,20.0,Strong,UNDER,141.7,1.5,LOSS,-1.5,45.3,False
995,Cleveland State,Western Michigan,121.7,145.7,167,24,24.0,Max,UNDER,145.7,2.0,LOSS,-2.0,45.3,False
995,Cleveland State,Western Michigan,121.7,149.7,167,28,28.0,Historic,UNDER,149.7,2.0,LOSS,-2.0,45.3,False
996,Ohio State,New Orleans,131.0,119.0,114,12,12.0,Consider,OVER,119.0,0.5,LOSS,-0.5,17.0,False
996,Ohio State,New Orleans,131.0,115.0,114,16,16.0,Good,OVER,115.0,1.0,LOSS,-1.0,17.0,False
997,Rhode Island,New Hampshire,128.5,140.5,152,12,12.0,Consider,UNDER,140.5,0.5,LOSS,-0.5,23.5,False
997,Rhode Island,New Hampshire,128.5,144.5,152,16,16.0,Good,UNDER,144.5,1.0,LOSS,-1.0,23.5,False
997,Rhode Island,New Hampshire,128.5,148.5,152,20,20.0,Strong,UNDER,148.5,1.5,LOSS,-1.5,23.5,False
1000,Arkansas,Abilene Christian,136.0,148.0,156,12,12.0,Consider,UNDER,148.0,0.5,LOSS,-0.5,20.0,False
1000,Arkansas,Abilene Christian,136.0,152.0,156,16,16.0,Good,UNDER,152.0,1.0,LOSS,-1.0,20.0,False
1000,Arkansas,Abilene Christian,136.0,156.0,156,20,20.0,Strong,UNDER,156.0,1.5,PUSH,0.0,20.0,False
1001,Central Michigan,Detroit Mercy,108.2,120.2,138,12,12.0,Consider,UNDER,120.2,0.5,LOSS,-0.5,29.8,False
1001,Central Michigan,Detroit Mercy,108.2,124.2,138,16,16.0,Good,UNDER,124.2,1.0,LOSS,-1.0,29.8,False
1001,Central Michigan,Detroit Mercy,108.2,128.2,138,20,20.0,Strong,UNDER,128.2,1.5,LOSS,-1.5,29.8,False
1001,Central Michigan,Detroit Mercy,108.2,132.2,138,24,24.0,Max,UNDER,132.2,2.0,LOSS,-2.0,29.8,False
1001,Central Michigan,Detroit Mercy,108.2,136.2,138,28,28.0,Historic,UNDER,136.2,2.0,LOSS,-2.0,29.8,False
1002,Coastal Carolina,North Carolina A&T,110.5,122.5,167,12,12.0,Consider,UNDER,122.5,0.5,LOSS,-0.5,56.5,False
1002,Coastal Carolina,North Carolina A&T,110.5,126.5,167,16,16.0,Good,UNDER,126.5,1.0,LOSS,-1.0,56.5,False
1002,Coastal Carolina,North Carolina A&T,110.5,130.5,167,20,20.0,Strong,UNDER,130.5,1.5,LOSS,-1.5,56.5,False
1002,Coastal Carolina,North Carolina A&T,110.5,134.5,167,24,24.0,Max,UNDER,134.5,2.0,LOSS,-2.0,56.5,False
1002,Coastal Carolina,North Carolina A&T,110.5,138.5,167,28,28.0,Historic,UNDER,138.5,2.0,LOSS,-2.0,56.5,False
1003,College of Charleston,St. Joseph's,111.8,123.8,171,12,12.0,Consider,UNDER,123.8,0.5,LOSS,-0.5,59.2,False
1003,College of Charleston,St. Joseph's,111.8,127.8,171,16,16.0,Good,UNDER,127.8,1.0,LOSS,-1.0,59.2,False
1003,College of Charleston,St. Joseph's,111.8,131.8,171,20,20.0,Strong,UNDER,131.8,1.5,LOSS,-1.5,59.2,False
1003,College of Charleston,St. Joseph's,111.8,135.8,171,24,24.0,Max,UNDER,135.8,2.0,LOSS,-2.0,59.2,False
1003,College of Charleston,St. Joseph's,111.8,139.8,171,28,28.0,Historic,UNDER,139.8,2.0,LOSS,-2.0,59.2,False
1004,Colorado,Utah Tech,127.1,139.1,169,12,12.0,Consider,UNDER,139.1,0.5,LOSS,-0.5,41.9,False
1004,Colorado,Utah Tech,127.1,143.1,169,16,16.0,Good,UNDER,143.1,1.0,LOSS,-1.0,41.9,False
1004,Colorado,Utah Tech,127.1,147.1,169,20,20.0,Strong,UNDER,147.1,1.5,LOSS,-1.5,41.9,False
1004,Colorado,Utah Tech,127.1,151.1,169,24,24.0,Max,UNDER,151.1,2.0,LOSS,-2.0,41.9,False
1004,Colorado,Utah Tech,127.1,155.1,169,28,28.0,Historic,UNDER,155.1,2.0,LOSS,-2.0,41.9,False
1006,FDU,Fairfield,124.4,136.4,161,12,12.0,Consider,UNDER,136.4,0.5,LOSS,-0.5,36.6,False
1006,FDU,Fairfield,124.4,140.4,161,16,16.0,Good,UNDER,140.4,1.0,LOSS,-1.0,36.6,False
1006,FDU,Fairfield,124.4,144.4,161,20,20.0,Strong,UNDER,144.4,1.5,LOSS,-1.5,36.6,False
1006,FDU,Fairfield,124.4,148.4,161,24,24.0,Max,UNDER,148.4,2.0,LOSS,-2.0,36.6,False
1006,FDU,Fairfield,124.4,152.4,161,28,28.0,Historic,UNDER,152.4,2.0,LOSS,-2.0,36.6,False
1007,Florida Gulf Coast,Southern Miss,119.7,131.7,140,12,12.0,Consider,UNDER,131.7,0.5,LOSS,-0.5,20.3,False
1007,Florida Gulf Coast,Southern Miss,119.7,135.7,140,16,16.0,Good,UNDER,135.7,1.0,LOSS,-1.0,20.3,False
1007,Florida Gulf Coast,Southern Miss,119.7,139.7,140,20,20.0,Strong,UNDER,139.7,1.5,LOSS,-1.5,20.3,False
1009,Hampton,St. Peter's,110.7,122.7,127,12,12.0,Consider,UNDER,122.7,0.5,LOSS,-0.5,16.3,False
1009,Hampton,St. Peter's,110.7,126.7,127,16,16.0,Good,UNDER,126.7,1.0,LOSS,-1.0,16.3,False
1010,High Point,Campbell,126.0,114.0,95,12,12.0,Consider,OVER,114.0,0.5,LOSS,-0.5,31.0,False
1010,High Point,Campbell,126.0,110.0,95,16,16.0,Good,OVER,110.0,1.0,LOSS,-1.0,31.0,False
1010,High Point,Campbell,126.0,106.0,95,20,20.0,Strong,OVER,106.0,1.5,LOSS,-1.5,31.0,False
1010,High Point,Campbell,126.0,102.0,95,24,24.0,Max,OVER,102.0,2.0,LOSS,-2.0,31.0,False
1010,High Point,Campbell,126.0,98.0,95,28,28.0,Historic,OVER,98.0,2.0,LOSS,-2.0,31.0,False
1011,Iona,Colgate,126.6,138.6,150,12,12.0,Consider,UNDER,138.6,0.5,LOSS,-0.5,23.4,False
1011,Iona,Colgate,126.6,142.6,150,16,16.0,Good,UNDER,142.6,1.0,LOSS,-1.0,23.4,False
1011,Iona,Colgate,126.6,146.6,150,20,20.0,Strong,UNDER,146.6,1.5,LOSS,-1.5,23.4,False
1012,Marshall,UNC Wilmington,130.5,142.5,147,12,12.0,Consider,UNDER,142.5,0.5,LOSS,-0.5,16.5,False
1012,Marshall,UNC Wilmington,130.5,146.5,147,16,16.0,Good,UNDER,146.5,1.0,LOSS,-1.0,16.5,False
1013,Norfolk State,South Dakota State,128.4,140.4,149,12,12.0,Consider,UNDER,140.4,0.5,LOSS,-0.5,20.6,False
1013,Norfolk State,South Dakota State,128.4,144.4,149,16,16.0,Good,UNDER,144.4,1.0,LOSS,-1.0,20.6,False
1013,Norfolk State,South Dakota State,128.4,148.4,149,20,20.0,Strong,UNDER,148.4,1.5,LOSS,-1.5,20.6,False
1014,North Alabama,Tennessee Tech,113.4,125.4,145,12,12.0,Consider,UNDER,125.4,0.5,LOSS,-0.5,31.6,False
1014,North Alabama,Tennessee Tech,113.4,129.4,145,16,16.0,Good,UNDER,129.4,1.0,LOSS,-1.0,31.6,False
1014,North Alabama,Tennessee Tech,113.4,133.4,145,20,20.0,Strong,UNDER,133.4,1.5,LOSS,-1.5,31.6,False
1014,North Alabama,Tennessee Tech,113.4,137.4,145,24,24.0,Max,UNDER,137.4,2.0,LOSS,-2.0,31.6,False
1014,North Alabama,Tennessee Tech,113.4,141.4,145,28,28.0,Historic,UNDER,141.4,2.0,LOSS,-2.0,31.6,False
1016,Pepperdine,William & Mary,116.4,128.4,130,12,12.0,Consider,UNDER,128.4,0.5,LOSS,-0.5,13.6,False
1017,Richmond,Buffalo,124.0,136.0,138,12,12.0,Consider,UNDER,136.0,0.5,LOSS,-0.5,14.0,False
1018,Richmond,Chattanooga,137.0,125.0,124,12,12.0,Consider,OVER,125.0,0.5,LOSS,-0.5,13.0,False
1019,San Diego,Boise State,139.1,127.1,116,12,12.0,Consider,OVER,127.1,0.5,LOSS,-0.5,23.1,False
1019,San Diego,Boise State,139.1,123.1,116,16,16.0,Good,OVER,123.1,1.0,LOSS,-1.0,23.1,False
1019,San Diego,Boise State,139.1,119.1,116,20,20.0,Strong,OVER,119.1,1.5,LOSS,-1.5,23.1,False
1020,Syracuse,Niagara,134.8,146.8,154,12,12.0,Consider,UNDER,146.8,0.5,LOSS,-0.5,19.2,False
1020,Syracuse,Niagara,134.8,150.8,154,16,16.0,Good,UNDER,150.8,1.0,LOSS,-1.0,19.2,False
1021,Texas Southern,Samford,137.4,149.4,152,12,12.0,Consider,UNDER,149.4,0.5,LOSS,-0.5,14.6,False
1022,Troy,Eastern Kentucky,133.6,145.6,169,12,12.0,Consider,UNDER,145.6,0.5,LOSS,-0.5,35.4,False
1022,Troy,Eastern Kentucky,133.6,149.6,169,16,16.0,Good,UNDER,149.6,1.0,LOSS,-1.0,35.4,False
1022,Troy,Eastern Kentucky,133.6,153.6,169,20,20.0,Strong,UNDER,153.6,1.5,LOSS,-1.5,35.4,False
1022,Troy,Eastern Kentucky,133.6,157.6,169,24,24.0,Max,UNDER,157.6,2.0,LOSS,-2.0,35.4,False
1022,Troy,Eastern Kentucky,133.6,161.6,169,28,28.0,Historic,UNDER,161.6,2.0,LOSS,-2.0,35.4,False
1025,Miami (FL),Stonehill,121.5,133.5,156,12,12.0,Consider,UNDER,133.5,0.5,LOSS,-0.5,34.5,False
1025,Miami (FL),Stonehill,121.5,137.5,156,16,16.0,Good,UNDER,137.5,1.0,LOSS,-1.0,34.5,False
1025,Miami (FL),Stonehill,121.5,141.5,156,20,20.0,Strong,UNDER,141.5,1.5,LOSS,-1.5,34.5,False
1025,Miami (FL),Stonehill,121.5,145.5,156,24,24.0,Max,UNDER,145.5,2.0,LOSS,-2.0,34.5,False
1025,Miami (FL),Stonehill,121.5,149.5,156,28,28.0,Historic,UNDER,149.5,2.0,LOSS,-2.0,34.5,False
1026,Minnesota,Ball State,130.7,142.7,143,12,12.0,Consider,UNDER,142.7,0.5,LOSS,-0.5,12.3,False
1030,Western Illinois,Cornell (IA),130.8,142.8,171,12,12.0,Consider,UNDER,142.8,0.5,LOSS,-0.5,40.2,False
1030,Western Illinois,Cornell (IA),130.8,146.8,171,16,16.0,Good,UNDER,146.8,1.0,LOSS,-1.0,40.2,False
1030,Western Illinois,Cornell (IA),130.8,150.8,171,20,20.0,Strong,UNDER,150.8,1.5,LOSS,-1.5,40.2,False
1030,Western Illinois,Cornell (IA),130.8,154.8,171,24,24.0,Max,UNDER,154.8,2.0,LOSS,-2.0,40.2,False
1030,Western Illinois,Cornell (IA),130.8,158.8,171,28,28.0,Historic,UNDER,158.8,2.0,LOSS,-2.0,40.2,False
1031,Coastal Carolina,Michigan State,135.4,147.4,171,12,12.0,Consider,UNDER,147.4,0.5,LOSS,-0.5,35.6,False
1031,Coastal Carolina,Michigan State,135.4,151.4,171,16,16.0,Good,UNDER,151.4,1.0,LOSS,-1.0,35.6,False
1031,Coastal Carolina,Michigan State,135.4,155.4,171,20,20.0,Strong,UNDER,155.4,1.5,LOSS,-1.5,35.6,False
1031,Coastal Carolina,Michigan State,135.4,159.4,171,24,24.0,Max,UNDER,159.4,2.0,LOSS,-2.0,35.6,False
1031,Coastal Carolina,Michigan State,135.4,163.4,171,28,28.0,Historic,UNDER,163.4,2.0,LOSS,-2.0,35.6,False
1032,LSU,Lamar,136.3,148.3,153,12,12.0,Consider,UNDER,148.3,0.5,LOSS,-0.5,16.7,False
1032,LSU,Lamar,136.3,152.3,153,16,16.0,Good,UNDER,152.3,1.0,LOSS,-1.0,16.7,False
1035,San Diego State,Stanford,148.8,136.8,134,12,12.0,Consider,OVER,136.8,0.5,LOSS,-0.5,14.8,False
1036,San Diego State,Stanford,148.8,136.8,134,12,12.0,Consider,OVER,136.8,0.5,LOSS,-0.5,14.8,False
1037,UTEP,Wyoming,132.0,144.0,145,12,12.0,Consider,UNDER,144.0,0.5,LOSS,-0.5,13.0,False
1041,Saint Mary's,Northern Kentucky,126.7,138.7,148,12,12.0,Consider,UNDER,138.7,0.5,LOSS,-0.5,21.3,False
1041,Saint Mary's,Northern Kentucky,126.7,142.7,148,16,16.0,Good,UNDER,142.7,1.0,LOSS,-1.0,21.3,False
1041,Saint Mary's,Northern Kentucky,126.7,146.7,148,20,20.0,Strong,UNDER,146.7,1.5,LOSS,-1.5,21.3,False
1042,San Diego,South Dakota,120.4,132.4,135,12,12.0,Consider,UNDER,132.4,0.5,LOSS,-0.5,14.6,False
1043,Washington State,Boise State,148.0,136.0,127,12,12.0,Consider,OVER,136.0,0.5,LOSS,-0.5,21.0,False
1043,Washington State,Boise State,148.0,132.0,127,16,16.0,Good,OVER,132.0,1.0,LOSS,-1.0,21.0,False
1043,Washington State,Boise State,148.0,128.0,127,20,20.0,Strong,OVER,128.0,1.5,LOSS,-1.5,21.0,False
1047,Stanford,Arizona,160.4,172.4,182,12,12.0,Consider,UNDER,172.4,0.5,LOSS,-0.5,21.6,False
1047,Stanford,Arizona,160.4,176.4,182,16,16.0,Good,UNDER,176.4,1.0,LOSS,-1.0,21.6,False
1047,Stanford,Arizona,160.4,180.4,182,20,20.0,Strong,UNDER,180.4,1.5,LOSS,-1.5,21.6,False
1050,Syracuse,Notre Dame,140.6,152.6,167,12,12.0,Consider,UNDER,152.6,0.5,LOSS,-0.5,26.4,False
1050,Syracuse,Notre Dame,140.6,156.6,167,16,16.0,Good,UNDER,156.6,1.0,LOSS,-1.0,26.4,False
1050,Syracuse,Notre Dame,140.6,160.6,167,20,20.0,Strong,UNDER,160.6,1.5,LOSS,-1.5,26.4,False
1050,Syracuse,Notre Dame,140.6,164.6,167,24,24.0,Max,UNDER,164.6,2.0,LOSS,-2.0,26.4,False
1051,Syracuse,Notre Dame,140.6,152.6,167,12,12.0,Consider,UNDER,152.6,0.5,LOSS,-0.5,26.4,False
1051,Syracuse,Notre Dame,140.6,156.6,167,16,16.0,Good,UNDER,156.6,1.0,LOSS,-1.0,26.4,False
1051,Syracuse,Notre Dame,140.6,160.6,167,20,20.0,Strong,UNDER,160.6,1.5,LOSS,-1.5,26.4,False
1051,Syracuse,Notre Dame,140.6,164.6,167,24,24.0,Max,UNDER,164.6,2.0,LOSS,-2.0,26.4,False
1052,Virginia Tech,Pitt,149.8,137.8,132,12,12.0,Consider,OVER,137.8,0.5,LOSS,-0.5,17.8,False
1052,Virginia Tech,Pitt,149.8,133.8,132,16,16.0,Good,OVER,133.8,1.0,LOSS,-1.0,17.8,False
1055,Indiana,Illinois,132.1,144.1,148,12,12.0,Consider,UNDER,144.1,0.5,LOSS,-0.5,15.9,False
1058,Florida State,Wake Forest,154.4,142.4,134,12,12.0,Consider,OVER,142.4,0.5,LOSS,-0.5,20.4,False
1058,Florida State,Wake Forest,154.4,138.4,134,16,16.0,Good,OVER,138.4,1.0,LOSS,-1.0,20.4,False
1058,Florida State,Wake Forest,154.4,134.4,134,20,20.0,Strong,OVER,134.4,1.5,LOSS,-1.5,20.4,False
1059,UNC,Clemson,140.5,152.5,158,12,12.0,Consider,UNDER,152.5,0.5,LOSS,-0.5,17.5,False
1059,UNC,Clemson,140.5,156.5,158,16,16.0,Good,UNDER,156.5,1.0,LOSS,-1.0,17.5,False
1060,Ole Miss,Bryant,139.7,151.7,173,12,12.0,Consider,UNDER,151.7,0.5,LOSS,-0.5,33.3,False
1060,Ole Miss,Bryant,139.7,155.7,173,16,16.0,Good,UNDER,155.7,1.0,LOSS,-1.0,33.3,False
1060,Ole Miss,Bryant,139.7,159.7,173,20,20.0,Strong,UNDER,159.7,1.5,LOSS,-1.5,33.3,False
1060,Ole Miss,Bryant,139.7,163.7,173,24,24.0,Max,UNDER,163.7,2.0,LOSS,-2.0,33.3,False
1060,Ole Miss,Bryant,139.7,167.7,173,28,28.0,Historic,UNDER,167.7,2.0,LOSS,-2.0,33.3,False
1061,Texas A&M,East Texas A&M,108.1,120.1,150,12,12.0,Consider,UNDER,120.1,0.5,LOSS,-0.5,41.9,False
1061,Texas A&M,East Texas A&M,108.1,124.1,150,16,16.0,Good,UNDER,124.1,1.0,LOSS,-1.0,41.9,False
1061,Texas A&M,East Texas A&M,108.1,128.1,150,20,20.0,Strong,UNDER,128.1,1.5,LOSS,-1.5,41.9,False
1061,Texas A&M,East Texas A&M,108.1,132.1,150,24,24.0,Max,UNDER,132.1,2.0,LOSS,-2.0,41.9,False
1061,Texas A&M,East Texas A&M,108.1,136.1,150,28,28.0,Historic,UNDER,136.1,2.0,LOSS,-2.0,41.9,False
1062,Texas A&M,East Texas A&M,108.1,120.1,150,12,12.0,Consider,UNDER,120.1,0.5,LOSS,-0.5,41.9,False
1062,Texas A&M,East Texas A&M,108.1,124.1,150,16,16.0,Good,UNDER,124.1,1.0,LOSS,-1.0,41.9,False
1062,Texas A&M,East Texas A&M,108.1,128.1,150,20,20.0,Strong,UNDER,128.1,1.5,LOSS,-1.5,41.9,False
1062,Texas A&M,East Texas A&M,108.1,132.1,150,24,24.0,Max,UNDER,132.1,2.0,LOSS,-2.0,41.9,False
1062,Texas A&M,East Texas A&M,108.1,136.1,150,28,28.0,Historic,UNDER,136.1,2.0,LOSS,-2.0,41.9,False
1063,Vanderbilt,Radford,120.1,132.1,133,12,12.0,Consider,UNDER,132.1,0.5,LOSS,-0.5,12.9,False
1064,Robert Morris,Wright State,126.3,138.3,157,12,12.0,Consider,UNDER,138.3,0.5,LOSS,-0.5,30.7,False
1064,Robert Morris,Wright State,126.3,142.3,157,16,16.0,Good,UNDER,142.3,1.0,LOSS,-1.0,30.7,False
1064,Robert Morris,Wright State,126.3,146.3,157,20,20.0,Strong,UNDER,146.3,1.5,LOSS,-1.5,30.7,False
1064,Robert Morris,Wright State,126.3,150.3,157,24,24.0,Max,UNDER,150.3,2.0,LOSS,-2.0,30.7,False
1064,Robert Morris,Wright State,126.3,154.3,157,28,28.0,Historic,UNDER,154.3,2.0,LOSS,-2.0,30.7,False
1065,Robert Morris,Wright State,126.3,138.3,157,12,12.0,Consider,UNDER,138.3,0.5,LOSS,-0.5,30.7,False
1065,Robert Morris,Wright State,126.3,142.3,157,16,16.0,Good,UNDER,142.3,1.0,LOSS,-1.0,30.7,False
1065,Robert Morris,Wright State,126.3,146.3,157,20,20.0,Strong,UNDER,146.3,1.5,LOSS,-1.5,30.7,False
1065,Robert Morris,Wright State,126.3,150.3,157,24,24.0,Max,UNDER,150.3,2.0,LOSS,-2.0,30.7,False
1065,Robert Morris,Wright State,126.3,154.3,157,28,28.0,Historic,UNDER,154.3,2.0,LOSS,-2.0,30.7,False
1069,Green Bay,Robert Morris,115.3,127.3,139,12,12.0,Consider,UNDER,127.3,0.5,LOSS,-0.5,23.7,False
1069,Green Bay,Robert Morris,115.3,131.3,139,16,16.0,Good,UNDER,131.3,1.0,LOSS,-1.0,23.7,False
1069,Green Bay,Robert Morris,115.3,135.3,139,20,20.0,Strong,UNDER,135.3,1.5,LOSS,-1.5,23.7,False
1072,Lindenwood,Southern Indiana,105.3,117.3,139,12,12.0,Consider,UNDER,117.3,0.5,LOSS,-0.5,33.7,False
1072,Lindenwood,Southern Indiana,105.3,121.3,139,16,16.0,Good,UNDER,121.3,1.0,LOSS,-1.0,33.7,False
1072,Lindenwood,Southern Indiana,105.3,125.3,139,20,20.0,Strong,UNDER,125.3,1.5,LOSS,-1.5,33.7,False
1072,Lindenwood,Southern Indiana,105.3,129.3,139,24,24.0,Max,UNDER,129.3,2.0,LOSS,-2.0,33.7,False
1072,Lindenwood,Southern Indiana,105.3,133.3,139,28,28.0,Historic,UNDER,133.3,2.0,LOSS,-2.0,33.7,False
1077,Delaware,Harvard,126.6,138.6,146,12,12.0,Consider,UNDER,138.6,0.5,LOSS,-0.5,19.4,False
1077,Delaware,Harvard,126.6,142.6,146,16,16.0,Good,UNDER,142.6,1.0,LOSS,-1.0,19.4,False
1079,Hofstra,Manhattan,121.2,109.2,98,12,12.0,Consider,OVER,109.2,0.5,LOSS,-0.5,23.2,False
1079,Hofstra,Manhattan,121.2,105.2,98,16,16.0,Good,OVER,105.2,1.0,LOSS,-1.0,23.2,False
1079,Hofstra,Manhattan,121.2,101.2,98,20,20.0,Strong,OVER,101.2,1.5,LOSS,-1.5,23.2,False
1080,Purdue Fort Wayne,Detroit Mercy,119.3,131.3,147,12,12.0,Consider,UNDER,131.3,0.5,LOSS,-0.5,27.7,False
1080,Purdue Fort Wayne,Detroit Mercy,119.3,135.3,147,16,16.0,Good,UNDER,135.3,1.0,LOSS,-1.0,27.7,False
1080,Purdue Fort Wayne,Detroit Mercy,119.3,139.3,147,20,20.0,Strong,UNDER,139.3,1.5,LOSS,-1.5,27.7,False
1080,Purdue Fort Wayne,Detroit Mercy,119.3,143.3,147,24,24.0,Max,UNDER,143.3,2.0,LOSS,-2.0,27.7,False
1081,IU Indianapolis,Cleveland State,111.1,123.1,163,12,12.0,Consider,UNDER,123.1,0.5,LOSS,-0.5,51.9,False
1081,IU Indianapolis,Cleveland State,111.1,127.1,163,16,16.0,Good,UNDER,127.1,1.0,LOSS,-1.0,51.9,False
1081,IU Indianapolis,Cleveland State,111.1,131.1,163,20,20.0,Strong,UNDER,131.1,1.5,LOSS,-1.5,51.9,False
1081,IU Indianapolis,Cleveland State,111.1,135.1,163,24,24.0,Max,UNDER,135.1,2.0,LOSS,-2.0,51.9,False
1081,IU Indianapolis,Cleveland State,111.1,139.1,163,28,28.0,Historic,UNDER,139.1,2.0,LOSS,-2.0,51.9,False
1083,Liberty,Tennessee,128.3,140.3,145,12,12.0,Consider,UNDER,140.3,0.5,LOSS,-0.5,16.7,False
1083,Liberty,Tennessee,128.3,144.3,145,16,16.0,Good,UNDER,144.3,1.0,LOSS,-1.0,16.7,False
1085,McNeese State,Arkansas-Pine Bluff,129.5,141.5,190,12,12.0,Consider,UNDER,141.5,0.5,LOSS,-0.5,60.5,False
1085,McNeese State,Arkansas-Pine Bluff,129.5,145.5,190,16,16.0,Good,UNDER,145.5,1.0,LOSS,-1.0,60.5,False
1085,McNeese State,Arkansas-Pine Bluff,129.5,149.5,190,20,20.0,Strong,UNDER,149.5,1.5,LOSS,-1.5,60.5,False
1085,McNeese State,Arkansas-Pine Bluff,129.5,153.5,190,24,24.0,Max,UNDER,153.5,2.0,LOSS,-2.0,60.5,False
1085,McNeese State,Arkansas-Pine Bluff,129.5,157.5,190,28,28.0,Historic,UNDER,157.5,2.0,LOSS,-2.0,60.5,False
1086,Nebraska,Maryland,150.0,162.0,168,12,12.0,Consider,UNDER,162.0,0.5,LOSS,-0.5,18.0,False
1086,Nebraska,Maryland,150.0,166.0,168,16,16.0,Good,UNDER,166.0,1.0,LOSS,-1.0,18.0,False
