game_id,date,team,period,estimated_pull_time,time_remaining_seconds,score_differential,trailing_goals,outcome,empty_net_goal_time
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020787,2024-02-06,COL,3,01:47,107,2,2,no_tie,19:58
2023020790,2024-02-06,EDM,3,02:18,138,2,2,no_tie,19:27
2023020791,2024-02-07,TBL,3,02:46,166,2,2,no_tie,18:59
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020787,2024-02-06,COL,3,01:47,107,2,2,no_tie,19:58
2023020790,2024-02-06,EDM,3,02:18,138,2,2,no_tie,19:27
2023020791,2024-02-07,TBL,3,02:46,166,2,2,no_tie,18:59
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020787,2024-02-06,COL,3,01:47,107,2,2,no_tie,19:58
2023020790,2024-02-06,EDM,3,02:18,138,2,2,no_tie,19:27
2023020791,2024-02-07,TBL,3,02:46,166,2,2,no_tie,18:59
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020787,2024-02-06,COL,3,01:47,107,2,2,no_tie,19:58
2023020790,2024-02-06,EDM,3,02:18,138,2,2,no_tie,19:27
2023020791,2024-02-07,TBL,3,02:46,166,2,2,no_tie,18:59
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020791,2024-02-07,TBL,3,02:46,166,2,2,no_tie,18:59
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020795,2024-02-08,WSH,3,02:39,159,2,2,no_tie,19:06
2023020796,2024-02-08,NJD,3,03:19,199,2,2,no_tie,18:26
2023020799,2024-02-08,COL,3,02:39,159,3,3,no_tie,19:06
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020803,2024-02-09,ANA,3,02:55,175,2,2,no_tie,18:50
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020807,2024-02-10,NYI,3,05:46,346,3,3,tie_game,15:59
2023020807,2024-02-10,NYI,3,02:07,127,3,3,no_tie,19:38
2023020808,2024-02-10,BOS,3,02:12,132,3,3,no_tie,19:33
2023020811,2024-02-10,CBJ,3,02:33,153,2,2,no_tie,19:12
2023020812,2024-02-10,TOR,3,01:51,111,2,2,no_tie,19:54
2023020816,2024-02-10,EDM,3,04:27,267,4,4,no_tie,17:18
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020820,2024-02-12,CGY,3,02:04,124,2,2,no_tie,19:41
2023020821,2024-02-12,ARI,3,03:06,186,2,2,no_tie,18:39
2023020822,2024-02-12,VGK,3,02:07,127,2,2,no_tie,19:38
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020826,2024-02-13,CBJ,3,01:53,113,3,3,no_tie,19:52
2023020827,2024-02-13,STL,3,03:24,204,3,3,no_tie,18:21
2023020828,2024-02-13,WSH,3,02:44,164,2,2,no_tie,19:01
2023020828,2024-02-13,WSH,3,02:18,138,3,3,no_tie,19:27
2023020830,2024-02-13,CAR,3,04:10,250,2,2,no_tie,17:35
2023020831,2024-02-13,NSH,3,02:24,144,2,2,no_tie,19:21
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020837,2024-02-15,BOS,3,02:04,124,3,3,no_tie,19:41
2023020838,2024-02-15,BUF,3,03:18,198,3,3,no_tie,18:27
2023020842,2024-02-15,COL,3,02:17,137,2,2,no_tie,19:28
2023020842,2024-02-15,COL,3,02:11,131,3,3,no_tie,19:34
2023020844,2024-02-15,EDM,3,04:38,278,3,3,no_tie,17:07
2023020845,2024-02-15,CHI,3,02:35,155,3,3,no_tie,19:10
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020855,2024-02-17,STL,3,03:17,197,3,3,no_tie,18:28
2023020859,2024-02-17,PHI,3,03:30,210,3,3,no_tie,18:15
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020868,2024-02-19,STL,3,02:23,143,2,2,no_tie,19:22
2023020869,2024-02-19,VAN,3,02:52,172,2,2,no_tie,18:53
2023020869,2024-02-19,VAN,3,01:47,107,3,3,no_tie,19:58
2023020871,2024-02-19,ARI,3,02:54,174,3,3,no_tie,18:51
2023020872,2024-02-19,WPG,3,03:42,222,3,3,no_tie,18:03
2023020874,2024-02-19,CHI,3,03:34,214,3,3,no_tie,18:11
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020916,2024-02-25,NJD,3,03:20,200,3,3,no_tie,18:25
2023020922,2024-02-25,ANA,3,03:47,227,2,2,no_tie,17:58
2023020877,2024-02-20,DAL,3,03:26,206,2,2,no_tie,18:19
2023020880,2024-02-20,MIN,3,04:43,283,3,3,no_tie,17:02
2023020881,2024-02-20,VAN,3,02:13,133,2,2,no_tie,19:32
2023020882,2024-02-20,VGK,3,03:34,214,2,2,no_tie,18:11
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020916,2024-02-25,NJD,3,03:20,200,3,3,no_tie,18:25
2023020922,2024-02-25,ANA,3,03:47,227,2,2,no_tie,17:58
2023020886,2024-02-21,ANA,3,02:18,138,3,3,no_tie,19:27
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020916,2024-02-25,NJD,3,03:20,200,3,3,no_tie,18:25
2023020922,2024-02-25,ANA,3,03:47,227,2,2,no_tie,17:58
2023020929,2024-02-27,ARI,3,01:48,108,2,2,no_tie,19:57
2023020930,2024-02-27,TBL,3,06:23,383,3,3,no_tie,15:22
2023020930,2024-02-27,TBL,3,04:04,244,4,4,no_tie,17:41
2023020931,2024-02-27,TOR,3,03:22,202,3,3,no_tie,18:23
2023020935,2024-02-27,LAK,3,02:59,179,2,2,no_tie,18:46
2023020893,2024-02-22,MTL,3,03:10,190,3,3,no_tie,18:35
2023020894,2024-02-22,TBL,3,02:47,167,2,2,no_tie,18:58
2023020895,2024-02-22,NYI,3,12:24,744,4,4,no_tie,09:21
2023020897,2024-02-22,VAN,3,03:54,234,3,3,no_tie,17:51
2023020899,2024-02-22,LAK,3,04:45,285,2,2,no_tie,17:00
2023020899,2024-02-22,LAK,3,02:38,158,3,3,no_tie,19:07
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020916,2024-02-25,NJD,3,03:20,200,3,3,no_tie,18:25
2023020922,2024-02-25,ANA,3,03:47,227,2,2,no_tie,17:58
2023020929,2024-02-27,ARI,3,01:48,108,2,2,no_tie,19:57
2023020930,2024-02-27,TBL,3,06:23,383,3,3,no_tie,15:22
2023020930,2024-02-27,TBL,3,04:04,244,4,4,no_tie,17:41
2023020931,2024-02-27,TOR,3,03:22,202,3,3,no_tie,18:23
2023020935,2024-02-27,LAK,3,02:59,179,2,2,no_tie,18:46
2023020939,2024-02-28,CBJ,3,02:38,158,2,2,no_tie,19:07
2023020939,2024-02-28,CBJ,3,01:57,117,3,3,no_tie,19:48
2023020902,2024-02-23,EDM,3,03:12,192,2,2,no_tie,18:33
2023020904,2024-02-24,NYI,3,02:16,136,2,2,no_tie,19:29
2023020912,2024-02-24,EDM,3,08:54,534,4,4,tie_game,12:51
2023020914,2024-02-24,SJS,3,01:57,117,2,2,no_tie,19:48
2023020916,2024-02-25,NJD,3,03:20,200,3,3,no_tie,18:25
2023020922,2024-02-25,ANA,3,03:47,227,2,2,no_tie,17:58
2023020929,2024-02-27,ARI,3,01:48,108,2,2,no_tie,19:57
2023020930,2024-02-27,TBL,3,06:23,383,3,3,no_tie,15:22
2023020930,2024-02-27,TBL,3,04:04,244,4,4,no_tie,17:41
2023020931,2024-02-27,TOR,3,03:22,202,3,3,no_tie,18:23
2023020935,2024-02-27,LAK,3,02:59,179,2,2,no_tie,18:46
2023020939,2024-02-28,CBJ,3,02:38,158,2,2,no_tie,19:07
2023020939,2024-02-28,CBJ,3,01:57,117,3,3,no_tie,19:48
2023020942,2024-02-29,CBJ,3,02:00,120,2,2,no_tie,19:45
2023020943,2024-02-29,DET,3,02:21,141,2,2,no_tie,19:24
